work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,153029.14085917582,138337.14145647298,121610.5593556004,149399.5641084555,110000,152832.85233785486,0,151847.27970010322,143104.82106181208
2022,153093.50965014476,138373.83441235768,124472.3337395742,149365.94757353747,70000,152849.95119701946,0,151852.2530374734,143137.7951479511
2022,78820.1958169488,60565.09176219675,125272.13929618768,149380.13018000126,50000,89004.2934150893,100,151832.3907186304,78818.65036530799
2022,153062.13029002055,138292.9382889731,140796.50665615115,149353.4222354279,185900,152781.68908479897,0,151801.07758282233,143162.52533030344
2022,153054.372358574,138343.8743411268,140960.21699066408,149363.7423587933,129300,152789.3314116902,0,151817.7046647556,143149.363539066
2022,104429.04182400447,138349.9137124714,108731.12778931083,149359.230477461,150000,152829.73933018264,0,151830.25178341204,143133.31081956826
2022,104692.71267960384,138299.6927136882,108710.16743729223,149352.1748869452,100000,152838.3065958302,0,151876.24692008377,143159.04035094503
2022,152989.6286590879,138309.71772745752,142696.8408129627,149333.8837654055,230000,152770.23984869168,100,151824.3957609987,143132.63552797644
2022,153076.5901725848,138311.72579967012,142871.39726666408,149327.2091565568,154600,152813.27235490922,100,151816.41649129236,143084.45912692067
2022,152983.40974678937,138296.1631053971,154285.26414622768,149379.0681148796,204500,152811.98706331872,0,151840.29726617958,143084.30559915854
2022,153052.4092339354,138319.15201752464,154674.63384250936,149391.27254741796,142200,152821.41867558527,0,151825.25984056215,143118.36756581828
2022,104498.07006164815,138327.92365650003,142778.34997045383,149380.62084166566,160000,152864.04359010875,100,151827.48515864983,143148.12688959134
2022,104603.59388883461,138355.36704082144,142844.78048150905,149383.04427165684,75000,152865.40594611145,100,151841.10157732703,143155.58114425596
2022,153077.9300444165,138342.45269708248,140977.28077814172,62664.534082436774,47280,61592.83647693948,0,58848.308021756966,143123.6505247701
2022,153072.07409424052,138330.64766649934,140988.56464276192,62479.4505964367,37824,61710.1980605172,0,58971.76916631755,143164.3359716139
2022,152987.56923183662,138315.54916054686,142713.2023324549,149344.13176219343,213000,152790.7134826914,0,151748.241120818,143140.3418015008
2022,152953.94447028392,138316.67557725942,142630.13125919068,149335.23312047205,152000,152857.23366160764,0,151878.81098839015,143103.54484865413
2022,153072.43003987058,138331.56958112202,140863.06048613566,149387.45283952428,140000,152787.8470072759,100,151802.65178580204,143144.4705408506
2022,153076.03292099954,138322.05914305337,140890.6795226035,149345.83199802416,120000,152864.7386152056,100,151848.08851403894,143128.52037305993
2022,153024.4781245876,138298.26326137167,140902.59793166266,149374.60024308023,110000,152843.6849484367,0,151812.1013082687,143094.01149397384
2022,153077.94818191568,138306.7317364629,140915.59332036684,149418.3521025667,70000,152800.25773398022,0,151849.74613949776,143183.48551988252
2022,152971.1254140238,138286.95472920095,183458.05207889125,149332.79703157162,227200,131167.70151018552,100,130887.03845918192,143088.71740471324
2022,153118.3488497472,138337.49309797335,189376.9430551853,149377.46746432112,168000,131864.97465773835,100,131567.50813729365,143099.43149259427
2021,78913.8463086354,138382.97870687154,50760.051239339016,149426.04120561123,20000,91579.21954145562,0,68559.40565031984,143167.0928968783
2022,104623.00811905292,138334.23785621277,140903.71545664323,62593.26977250551,64090,96303.7923331556,0,89600.5790122634,143127.39437974212
2022,104621.10658491068,138373.58939416066,140961.0338166965,62606.492952910994,60938,96368.65099862259,0,89657.47877232738,143148.60793067352
2022,153016.36719769012,138317.144740586,155251.4266548528,149338.65060843338,243000,152756.21745093234,100,151762.1401166472,143147.18145488083
2022,153083.1755471413,138249.16566220298,157015.1445653708,149326.63159967857,183000,152817.4261745169,100,151801.66403084033,143071.30009947205
2022,153024.59292869814,138281.3812383454,142710.40928142614,149358.1497796179,175000,152830.88913550632,0,151852.03537323116,143137.41368012523
2022,153075.19323515057,138285.25844937537,142824.58498150893,149385.7448400596,150000,152791.4550998774,0,151854.66335358628,143125.28080054844
2022,104385.50669904277,138300.28856563327,140754.68243111024,149396.9800946108,130000,152838.58528868586,100,151812.73678636324,143101.32064687542
2022,104590.72253537748,138336.41609490945,140926.3957125719,149333.75935631763,90000,152854.74191985402,100,151853.8833431474,143165.62012339567
2022,104491.83776914148,138334.94033146117,108671.3593952288,149368.01437307594,165000,152853.5035264858,0,151818.8575753127,143107.43055853675
2022,104607.52470286531,138299.2462830014,108752.77626828154,149406.42614259775,124000,152817.4261745169,0,151835.52154486385,143102.20752840448
2022,153045.36640567155,138248.05607104144,142742.64947454497,149325.89568435424,178000,131747.22069722586,0,131452.51504732837,143115.3880051457
2022,153050.51634315675,138353.13064395927,142813.03100642524,149361.1310150471,132000,132288.67668856934,0,131982.02380667836,143146.7788174668
2022,152933.17688870875,138291.62219122902,142629.5289030466,149321.74516848286,300000,152785.5199456191,0,151768.574454356,143123.07444235118
2022,153064.8580955447,138304.21908831492,142793.05679869984,149430.05966253355,130000,152839.00407818906,0,151876.5797266439,143116.69304791384
2022,153039.7835632963,138330.7548283042,108664.86426931032,149349.20304157154,169000,152782.09328509512,0,151762.32175023243,143137.7951479511
2022,153096.27437223317,138273.48680588722,108610.91977000351,149368.07853577862,110600,152817.38503649944,0,151838.07672941877,143150.81265051194
2022,153078.61154332335,138270.90738354923,108751.44902317988,149376.73902470054,116000,152857.9660299317,100,151808.52225142551,143164.46327381567
2022,153114.88315393805,138371.87103577226,108886.92542654202,149373.21383472168,96000,152850.23960050804,100,151845.4352835951,143167.72163588123
2022,153071.179235683,138343.86087858852,108755.43857285933,84130.97584081099,92350,87259.26749114408,0,87153.14767069867,143209.08186574586
2022,153062.24328705942,138288.6982625413,108822.4848337711,84269.13605662901,70186,87392.05924328363,0,87282.08431860032,143152.51345554413
2022,153097.1011987893,138314.66063301917,108702.04187557624,149318.9775882594,105000,152832.8763367496,0,151723.34521011647,143152.59443192475
2022,153079.73659381628,138335.94874280182,108875.5318132295,149364.13380699058,70000,152803.12098819634,0,151864.661678892,143134.8508534367
2022,104566.07358659232,138351.87440713355,111271.048031636,97999.08799786725,105236,132603.20083742373,50,132289.6567072274,118372.17767146803
2022,153042.18464085134,138309.92962781034,142731.4650237822,149375.49684327169,194000,152837.81867316779,100,151839.1987193839,143138.7503920884
2022,153115.77257446278,138324.92716472555,142849.20295056383,149371.64608084227,129400,152851.2800080316,100,151784.7510129842,143146.23916240758
2022,152986.6880625074,138305.10223082727,161194.18157798186,149342.17271918053,190000,152829.32757302705,100,151830.05319770382,143083.84785289003
2022,153038.13981320063,138323.56664060513,161739.0652272583,149353.976050017,135000,152796.0881240955,100,151846.00779323312,143146.49872789663
2022,153068.44700527485,138292.98788776592,108742.90889368945,149311.83706608508,100000,152843.40518811907,0,151845.7856838352,143163.3239922226
2022,153111.61014785487,138359.76686758813,108826.7056201135,149380.1705508977,70000,152810.0871900782,0,151853.32356515265,143175.03808213293
2022,78440.87829103475,138274.5557314281,154510.22661361814,149353.6286888383,189750,152786.67488687448,0,151793.18549707788,143147.91000638984
2022,78537.96697130764,138309.78073213674,154780.0545477597,149380.1705508977,140250,152815.0032198387,0,151827.13933055455,143165.67061304286
2022,153087.21775638976,138266.94939728949,108755.43857285933,149365.7573298379,130000,152865.6168184763,0,151860.6390097598,143144.7789193061
2022,153067.24396643337,138319.42637157682,108777.67913670444,149387.08018509563,100000,152785.5199456191,0,151874.75131297103,143208.96850219838
2022,104309.9938629898,138260.43352875303,108679.48263687418,149311.21395432914,160000,152765.6901522473,0,151806.1026299943,143153.46164476775
2022,104600.82419857004,138315.39407210567,108762.83727171665,149361.4182013288,109000,152847.85133712206,0,151855.06225825113,143156.23865321124
2022,153017.8140616276,138297.0255621114,160068.87378263127,149341.48022176296,250000,152779.4275623769,0,151790.99206059595,143161.206883667
2022,153052.80826836525,138311.54530823603,162772.38976272993,149334.50485611992,150000,152777.08944667704,0,151817.6107063133,143069.57420734363
2022,104384.24421646765,138310.14637467693,108528.48230979104,149368.55398072052,206000,152806.88646357297,0,151817.43737036164,143105.0514185093
2022,104309.9938629898,138329.93711372794,108611.91887073431,149341.89583562152,160000,152832.7523445264,0,151812.73678636324,143149.19511080644
2022,153048.9485751858,138309.42020536112,142877.52249781834,149376.43677379927,135000,152830.67663457632,0,151843.38021538832,143069.54465516412
2022,153052.776433842,138369.96043233693,142802.6475218345,149388.88134816746,120000,152824.74598579627,0,151828.75286563908,143141.00308616116
2022,153078.18106828115,138340.3021912147,154766.90804851116,62374.85908503495,115573,62071.63662321627,100,66785.34216261131,143170.8916439997
2022,153076.50325763685,138328.46081177815,154912.3255630102,62553.089708281186,73546,63176.57836506756,100,68022.21202973324,143112.99181094565
2022,78476.06752282724,138302.48946803994,142716.77799054678,149377.98120612936,160000,152795.35483968686,0,151800.6835195495,143110.49495083632
2022,78554.31499516795,138289.762612783,142787.02141899153,149385.009925762,135000,152799.41456882184,0,151802.0746593055,143082.58561170992
2022,104503.72542976931,138303.29203269558,108711.09150118617,149387.29756684566,150000,152880.11585110126,0,151826.86681225582,143123.6505247701
2022,104572.6323729821,138283.47600930466,108783.48399718732,149368.07853577862,100000,152821.41398538146,0,151833.85945299943,143131.95305505834
2022,104547.75142198105,138353.50194076553,142802.67874259173,149362.53157460815,120000,152853.50837209568,0,151743.79475959303,143078.46546597098
2022,104578.84136934084,138362.81882502037,142826.67128172665,149412.3472270462,95000,152844.07158820206,0,151838.21832887575,143140.49342324736
2022,153005.34436329646,138333.82411856123,142869.5756313989,62575.48269726943,68293,61329.667625299924,0,58576.181413203,143145.02923859458
2022,153098.24945141203,138340.73311772294,142877.62520404812,62686.650017165986,42026,61658.278142495335,0,58917.13320687841,143162.52533030344
2022,153027.99137965223,138326.0337853737,142734.17217254886,149327.33125836836,191200,152782.7056836382,0,151831.8491798521,143119.19854455744
2022,153081.70604773227,138357.8611106666,142829.72231517857,149376.7006554088,130000,152840.23155682272,0,151826.76238491715,143166.90708488526
2022,153016.79018822243,138301.44008606244,142789.75310222054,149346.60003936876,191200,152769.66801893976,0,151832.22794395647,143109.32040747209
2022,153043.36929446773,138331.48038319283,142790.85512467768,149387.08018509563,130000,152829.32757302705,0,151871.79604420607,143119.67410122385
2022,78769.31895489072,138321.29174088346,60657.77239402826,62584.13951420865,66192,96258.9769400764,50,89563.32717465819,118458.28688678615
2022,78820.09370417889,138408.0098735806,43251.13949613436,149402.85557869656,50000,152835.77076926452,100,137536.47400693147,78818.45582259145
2022,153019.70415449186,138247.5633421397,142641.65046985226,149328.91503969012,230000,152814.41012050956,0,151765.63072983854,118097.34259410412
2022,153086.43191199645,138311.72579967012,142769.3993950331,149320.21976968824,154600,152835.19196098007,0,151806.7419668997,118263.48613057076
2022,153042.99015409732,138274.09800512594,142802.64425690915,149393.4217246599,120000,152788.09398123354,0,151850.40245339886,143093.67946480535
2022,153121.21010309175,138282.50670654717,142826.69400416297,149380.04789387016,95000,152849.7425156534,0,151839.10267713046,143154.56724932574
2022,153042.48186275575,138309.6936307812,140960.6005727033,149333.94165917436,140000,152797.5453602021,0,151787.8631397339,143181.02454651246
2022,153027.86101520184,138343.2534488605,140838.15796121434,149377.39948395305,120000,152859.0736103062,0,151884.4315183386,143131.25794916064
2022,153021.0895401578,138281.75818941777,108664.93732128949,149377.13835889037,169000,152860.30350631368,0,151812.85858707264,143091.400659549
2022,153059.39418473683,138315.2529847043,108760.28803691565,149359.5697809653,110600,152851.20608628282,0,151824.3957609987,143128.43910263083
2022,104597.42927186291,138338.7230354723,108810.3640998566,149393.4217246599,80000,152783.92226913432,100,151854.07593721212,118651.99899717691
2022,152964.54554892497,138318.266439277,142802.39263775002,149417.6067937094,185900,152786.4931075897,0,151852.4374791242,143156.23865321124
2022,153081.50220243575,138323.79092649318,142793.66228749257,149356.40944674372,129300,152798.97796058844,0,151866.67949376325,143128.9154200573
2022,153077.80087176964,138335.9583686073,151926.6612302079,149401.955307706,135000,152803.5692916189,0,151817.5098650893,143128.31208465045
2022,153048.96655313324,138381.40870565517,151291.22673953613,149418.84968328744,110000,152831.21882624467,0,151800.31295116385,143128.31208465045
2022,104504.31731563096,138307.50394765972,141088.2619451444,149365.11220652657,155000,152845.4848283488,0,151800.7740552909,143108.89906205906
2022,104522.86477477642,138325.6460642707,141770.4397736361,149385.7137855239,140000,152820.06152459088,0,151847.27970010322,143112.31521944303
2022,153024.2763802072,138296.37953421613,142689.70616171855,149377.59302443286,205000,152784.76198081876,100,151773.0114605383,143069.54465516412
2022,153064.9851537866,138269.90584942425,142782.849885631,149343.2001261218,150000,152760.82381026284,100,151844.28252327754,143138.1203721745
2022,153050.7336831053,138276.91167563034,142745.37749215594,149367.83413658253,179500,152777.3158019131,0,151791.88133284095,143112.99911447952
2022,153033.63791962556,138348.6088465956,142772.62603260882,149367.9417155612,134000,152826.74518604513,0,151837.77828895993,143141.0030176799
2022,104533.51038230602,138264.04148901702,140819.2647513044,149365.7573298379,180000,152807.43173421576,0,151817.324533376,143134.93815057867
2022,104547.82052421632,138329.68482576023,140890.70740310522,149365.84955247192,120000,152860.6422297159,0,151854.6244301267,143164.4191890211
2022,153046.21229067107,138315.366070026,140812.19403936728,149363.24269332376,185900,152788.72194889982,0,151839.16097386653,143080.6858894964
2022,153023.76684806618,138282.75441725185,140880.1719185571,149417.0167575307,129300,152849.57788859325,0,151859.13007616805,143168.54502993912
2022,153072.43285347897,138328.3385719304,140825.20410384305,149267.79971339114,175000,152813.82122418593,100,151848.12597930874,143127.8994157995
2022,153065.24375548895,138313.93588062684,140792.57585247827,149395.06120077593,145000,152817.62735366536,100,151819.58128963853,143161.3490705972
2022,153039.50321070573,138269.77653033216,160749.55974512408,149347.91526530232,235000,152795.5088569122,100,151795.74323397456,143112.02202866538
2022,152994.94485460463,138361.58431025842,160456.29713409758,149360.0222764515,175000,152787.1847101623,100,151838.81514577125,143114.81642423396
2022,78890.93366019063,138346.815905745,91606.39065138185,62748.87746770353,27317,61842.01117035458,50,59108.17460817435,118543.92695046372
2022,104570.64810544718,138276.4539493282,142764.13904445994,149329.6292940117,160000,152809.75485382444,100,151817.7046647556,143087.33009600063
2022,104585.05830991654,138315.54916054686,142738.9324035246,149363.19924712615,90000,152873.06555134043,100,151834.28694321113,143163.3592033447
2022,153103.50660921607,138366.72915389456,142754.26773363777,62575.22120315938,68293,61329.95749800054,0,58576.20195289785,143166.24221438973
2022,153066.52305400008,138354.83150104788,142938.38003340267,62372.19489747312,36773,61723.456313299575,0,58985.17217919378,143147.03040687562
2022,153048.1229139901,138296.75545708224,142778.61323755534,149367.6200235521,145000,152830.98579572383,0,151781.18990599655,143142.8742543911
2022,153065.14952375856,138348.6088465956,142807.44595748826,149383.14247117034,115000,152830.08120215245,0,151818.79386905645,143127.4206969541
2022,104506.96169910247,138290.30148843472,117686.35268809016,149371.35331633477,165000,152786.4448970562,0,151888.87787956357,143117.51555631726
2022,104567.2502539953,138297.75168491632,119824.79746353354,149376.99367189343,135000,152765.6648206041,0,151803.1454479442,143117.51555631726
2022,153062.6907259006,138262.95371592251,142868.45302414062,149357.3410478845,168400,152831.76817667042,0,151810.2728003078,143136.9095625066
2022,153068.5350092409,138324.24596028766,142816.8685986301,149386.4953198559,105200,152836.2080672231,0,151843.0309549327,143126.66402635488
2022,104579.59026916193,138353.50194076553,117804.90642495335,84169.64452747355,86193,87296.27238965566,100,87188.91976868184,143167.72163588123
2022,104635.64744691632,138320.5968046565,123965.17044243071,84957.58122194669,49253,87517.32489380077,100,87403.62275021235,143149.46026822296
2022,153035.82665338568,138267.01218281,142802.44882481132,149332.79703157162,200000,152865.40594611145,0,151816.6492116645,143111.09872961437
2022,153011.53460238766,138332.71308912509,142829.41604657174,149277.2010863417,160000,152863.76027567813,0,151826.0030382415,143104.05400898214
2022,153066.92583794871,138353.30350295102,141002.31169407663,62664.552179305865,47280,61592.560557184755,0,58849.21790899051,143150.6814299717
2022,153095.33212476672,138366.72915389456,140918.20535898412,62704.543652766035,37824,61710.960657158095,0,58971.675290052524,143147.89698704684
2022,153057.27580404442,138346.59135060618,140773.93272544883,149328.371585315,198800,152802.7603375942,0,151832.22794395647,143167.57842310832
2022,153057.037836948,138388.00750342754,140887.6499320816,149359.0516324668,122600,152839.82520595862,0,151807.84212283813,143164.96074874527
2022,78663.77122350706,55568.00802238806,154820.7146919991,149424.38041210943,100000,137575.79685417222,100,137579.16555585177,143136.20010717973
2022,104578.98095186241,138300.28856563327,62609.058970941085,62419.514839543204,105066,62348.369852249925,50,67094.43637775024,143140.86209820138
2022,153081.88406264497,138259.30267553596,108728.62504421479,149379.944846961,130000,152799.75317148384,0,151838.04633859528,143150.82602167464
2022,153082.543056882,138332.42149054556,108625.66463283573,149367.4226639842,100000,152798.75543079694,0,151819.3993684222,143177.29339333848
2022,104569.04537728579,138293.99213647112,152688.52261274017,84054.70917900154,104663,87185.35451751082,0,87081.37202792434,143154.39452168514
2022,104600.83622311,138362.39744757162,152986.9750539015,84310.6945331245,73880,87369.5738703829,0,87260.56445877999,143144.49417535219
2022,153010.18141754615,138344.61208822555,142839.92356584282,149377.46746432112,125000,152827.752678104,100,151862.85843239518,143130.769882571
2022,153075.13402525173,138332.71308912509,142819.79083750775,149374.3136654607,110000,152836.68541544536,100,151842.90127305582,143214.94946134998
2022,104491.86028570434,138292.31281944376,108671.34509786502,149347.97724535177,165000,152828.6777462857,0,151823.07100612536,143044.8504750056
2022,104600.9898424427,138348.6088465956,108785.46334524479,149438.53755078538,124000,152839.14058322375,0,151836.98719726765,143096.24798322565
2022,153035.0626158756,138312.4420067076,140788.92366469456,149373.86004749464,148000,152799.72168212396,100,151796.14589322192,143147.90460812568
2022,153065.2218054375,138346.61639092743,140906.2011930152,149371.98193355763,107000,152834.07558695765,100,151839.85981820253,143214.94946134998
2022,104510.51290802783,138322.36120492587,108695.86027386162,149358.30927668203,150000,152836.34654982522,0,151822.74286084605,143146.7788174668
2022,104684.93723911095,138349.9137124714,108777.66136404811,149400.3404718485,100000,152834.01892668675,0,151802.23086571452,143126.37506044947
2022,78476.17624883364,138316.4063989697,142733.14962734352,149385.7448400596,160000,152805.23751364846,0,151822.15615473912,143128.4594255077
2022,78554.24742485337,138301.3054969176,142733.1286727774,149356.45287571565,135000,152821.41398538146,0,151790.82738055056,143168.54502993912
2022,104527.54939737116,138342.33961176078,142828.28393558765,149366.92579141268,120000,152796.09873405288,0,151820.76422324247,143145.14220052268
2022,104650.69897679027,138269.5428206673,142790.88293888394,149406.5513789927,95000,152863.149484311,0,151898.9578945651,143204.23136661967
2022,153005.34403069853,138292.31281944376,142734.48678119585,149373.9130619499,153600,152816.4874337638,0,151866.2837773389,143155.79423139774
2022,153062.13029002055,138316.54538838097,142815.31806338823,149371.99009791412,106800,152830.31875648999,0,151820.26393866036,143098.75785851816
2022,104572.63426067747,138379.8070382556,108777.63289048847,149343.75289685765,100000,132665.5193877711,0,132348.89516971717,143150.81968756285
2022,104616.07354229348,138329.77325447957,108834.89487552774,149339.58848015955,65000,133077.05994606798,0,132752.0921715895,143163.94062814995
2022,104547.82110112252,138306.17923389116,142707.13179802676,149351.74012344508,120000,152849.95119701946,0,151802.70725258914,143173.74769558964
2022,104578.8159941199,138339.47720686777,142872.6484801227,149348.69359389532,95000,152844.737988285,0,151830.48082398568,143176.29794920757
2022,153038.58781929934,138297.31627466428,142860.6514471983,62597.46465688246,63040,57201.2973525231,0,55865.99198309023,143166.13021300308
2022,153126.62356747297,138324.643643669,142661.79928948943,62708.80994446678,36773,58656.93711306615,0,57741.42200175191,143065.88814555272
2022,193417.78201836237,138265.46851807664,142632.04693775595,149259.41498874646,310000,152743.36195499988,100,151786.41395533466,143139.78815917872
2022,194040.9897551715,138277.92221600612,142688.53828523058,149312.1455904008,239000,152793.76532982278,100,151830.36802444432,143110.18237582428
2022,152987.8793662333,138253.01917041055,188486.6689940154,149287.27090728824,299500,152798.58978254013,0,151788.7902911732,143076.2664671855
2022,153006.49588389377,138285.23152429878,189423.81678908615,149328.1619617065,245100,152777.3158019131,0,151771.76270861455,143083.12543812656
2022,152922.72305896835,138348.71923940963,140833.50475619352,149359.5115210093,168000,152865.6168184763,100,151717.50730810585,143117.51555631726
2022,153063.64773046158,138380.723193205,140878.7973880597,149338.1273730774,130000,152848.8055353515,100,151828.0114364061,143137.47770379862
2022,153035.9795976973,138321.84003192556,140855.91359153867,149391.64520184664,136000,152753.09099286285,100,151833.01227050213,143164.46327381567
2022,153083.4579834426,138298.26326137167,140909.6943551561,149359.70992680453,104000,152838.01039181024,100,151776.60857607328,143129.90107958514
2022,104579.10080660133,138329.3552628227,142763.22173712484,149337.5086859519,161000,152834.33697058976,100,151829.14580013687,143143.25752066454
2022,104550.25798337834,138286.95472920095,142730.27095963372,149392.2166053039,118000,152819.58782894403,100,151816.2862810121,143125.90097196974
2022,152983.71546885045,138265.26252392697,189101.68927836188,149340.0946725497,205000,152788.7106163226,100,151773.60184780494,143119.93887702093
2022,153059.29739977058,138292.25896929056,189463.59650759798,149367.21643991402,184000,152791.4353876401,100,151860.60418902556,143123.83715071518
2022,153008.46445477175,138338.23515308433,140812.19310310902,149341.89583562152,185900,152807.35952666737,0,151824.50444982864,143142.60287762416
2022,153001.71944173423,138291.10119099688,140863.9115916328,149402.85557869656,129300,152834.33697058976,0,151844.34839529567,143132.30336411292
2022,153016.9622955416,138315.54916054686,189383.0302091758,149338.60268819687,247500,152746.61057606942,0,151785.03682231886,143075.4175852905
2022,153089.86470141987,138317.69845476028,190681.4979591649,149363.21708161084,172200,152818.2923449594,0,151837.1024732994,143073.63084409237
2022,153061.09477822622,138274.62492887495,137581.98373766994,62575.45390946595,68293,59480.01226339643,0,58622.32911223674,118453.64679492224
2022,152976.69486518676,138309.08714216363,108651.79669405076,149383.5089134877,177000,152827.35270479022,0,151799.36794927978,143115.26105959178
2022,153087.36294946927,138342.06578373178,108726.92964013964,149326.31226516713,131000,152809.42056788856,0,151852.97762967303,143114.81642423396
2022,153032.08622065673,138314.46831528388,189101.58787082066,149333.17007606165,205000,152811.58709000493,100,151789.4111321604,143049.8665799561
2022,153033.04984591386,138276.20866188037,189463.54008586216,149375.3726251288,184000,152826.01946041093,100,151804.62729572537,143163.09893879088
2022,153066.92583794871,138333.4543364838,142756.18125881863,149365.70026499036,146000,152836.64850945366,0,151854.6976987835,143125.57354807996
2022,153078.9724231119,138345.762058247,142819.94800822344,149393.27384626277,102000,152860.736882512,0,151788.82622119287,143135.89048303614
2022,153038.58249696612,138328.51942200615,108687.29748226442,149386.87435893362,169000,152817.08238484222,0,151820.95263061012,143129.83968634662
2022,153086.18740778117,138265.8993193022,108730.48897598937,149376.43677379927,110600,152819.64802516162,0,151811.18183415823,143097.92416239742
2022,153005.97843599314,138298.97677590148,188670.85893876574,149342.69261546803,230000,152743.38167046194,100,151840.2643301705,143101.35251831257
2022,153083.53332391658,138313.93588062684,189256.6389376626,149342.17271918053,196000,152829.8525380014,100,151853.03198673023,143145.34551336576
2022,153130.14961263016,138349.34013167597,142804.38101408439,149345.79317985452,135000,152781.43805578115,0,151801.07047937255,143112.05378316046
2022,153074.0216894694,138291.18196622666,142795.72666384248,149361.31003518516,100000,152765.6648206041,0,151879.40034632396,143131.6209030396
2022,104494.44681277778,138337.4411325755,142841.07108055192,149312.1455904008,80000,152858.79428072151,0,151889.17430364524,143183.48551988252
2022,104564.84373288184,138330.80743746858,142839.04444602388,149381.08665970145,65000,152884.01559091074,0,151840.29726617958,143140.97780437436
2022,153064.0902486465,138293.29504623802,142788.13855894838,149380.80716887998,135000,152819.75913569395,0,151826.29946232316,143160.6620913361
2022,153058.50612597182,138296.13618032052,142708.21468237886,149350.28020776671,100000,152830.8745509998,0,151869.58002193487,143180.34182486788
2022,153104.86432194815,138377.35751581934,142810.36554568107,84322.44539178787,61566,87443.41430229384,100,87332.44789916486,143154.39452168514
2022,153092.3587099874,138336.5689295813,142876.58300786457,84957.58122194669,43096,87554.03621222374,100,87591.11033003285,143142.60287762416
2022,104472.57183988085,138266.94939728949,142745.41827227574,149382.09892086926,175000,152819.9536462051,100,151814.18442314878,143109.9149975404
2022,104529.15311858867,138367.59641061173,142788.1953153518,149371.85931061197,135000,152803.3543059627,100,151811.51119424897,143171.32836100023
2022,78726.2829953679,138353.50678727933,140938.3329578779,149337.15225529013,80000,152850.45534950253,0,151868.556361965,143208.96850219838
2022,152991.1592339354,138257.64678332527,142695.65070852902,149360.0577702926,231250,152831.37042558138,100,151769.89654678412,143062.0880851244
2022,153026.3778243828,138308.13130194444,142777.68622419663,149401.32800608443,138750,152832.95936681872,100,151792.92050855103,143147.5429244265
2022,153031.93033852338,138332.4739944449,151823.35294574287,149382.29372717658,193750,152825.6028215424,100,151771.76270861455,143136.52983043675
2022,153049.77108156998,138242.73029089058,152575.94876447186,149368.26424190224,116250,152774.08526911144,100,151756.72214315453,143139.69050402808
2022,153035.04272195112,138276.91167563034,142695.59356633105,149301.19658428352,231250,152772.02593303568,100,151740.68263609565,143121.76557794114
2022,153060.50311539153,138273.47872836422,142751.0770237907,149368.26890008262,138750,152799.25507257337,100,151838.62692511754,143138.10834638806
2022,152986.22966095278,138319.33213380873,151458.5587092633,149344.47426848134,231250,152796.76583773462,100,151795.8221324873,143078.82989662467
2022,152990.1697839473,138359.7022474043,152357.31546539048,149376.7006554088,138750,152817.1033886243,100,151864.0391883205,143151.50874331925
2022,152975.23008959118,138273.59116938853,151459.0711939599,149350.37372387337,231250,152794.87153859937,100,151763.7177777294,143065.9938880214
2022,153124.41310559658,138335.76800831576,152356.67644440764,149366.5486355168,138750,152860.81489028636,100,151837.08600529487,143091.68533016182
2022,152907.1657888179,138288.6982625413,142731.63604525971,149315.03863094855,193750,152847.1610787867,100,151772.00445136483,143113.5875252737
2022,153066.33261576897,138341.86680741573,142818.57106123446,149377.59302443286,116250,152818.60328855104,100,151829.04995606435,143119.93887702093
2022,152957.34088009258,138260.7566296722,140760.5738722356,149355.71841849518,208000,152803.62675722627,100,151844.11125603033,143128.43910263083
2022,153055.28106760298,138274.29994320043,140803.5240398349,149380.858477299,127000,152841.49149656028,100,151799.5389549506,143133.32018456486
2022,153005.50536366025,138239.0676727211,159232.87571444362,149287.92305253836,300000,152776.32558006738,100,151802.66742842682,143077.22680365457
2022,153019.9791620843,138257.84872139973,160501.45675802173,149300.84245389837,196000,152781.68908479897,100,151808.65037139977,143130.15765443613
2022,152981.90604957653,138291.10119099688,154459.09314709203,149328.42437802575,204500,152768.26857876556,0,151797.17003060455,143089.86425648813
2022,153034.98384095717,138302.16847448127,154674.68679632375,149370.40389941342,142200,152832.34294674196,0,151786.41395533466,143136.134080145
2021,104640.2574501872,61009.30063982938,72311.47147427352,149412.3472270462,45555,78798.42828579046,50,137601.74860037325,143142.4426401135
2022,153092.31654608357,138298.8825381334,142739.22168908804,149290.259595806,185900,152768.68995210074,0,151869.6228299388,143119.94604537202
2022,153044.74722485465,138246.1363130801,142793.7380452392,149424.72076675238,129300,152830.0525246583,0,151786.4196792652,143128.4594255077
2022,153061.57845693547,138359.66873369008,140977.28758267636,62664.2834713003,47280,61591.92382697947,0,58848.490483922906,143132.63552797644
2022,153086.18740778117,138381.73273974008,141061.2789530261,62704.41396983404,37824,61710.46665555851,0,58972.33930345847,143178.30292647475
2022,153023.99426034788,138332.32186776213,154501.5879993633,149361.2645939564,204500,152793.3549731179,0,151810.4662196037,143140.92911485108
2022,153026.496960662,138353.75584423786,154674.7137639882,149375.65211595027,142200,152834.00340295665,0,151836.50724055327,143130.71614335044
2022,152996.8262305867,138277.28862670268,140730.4676324977,149272.49515919216,205000,152771.7739963991,100,151808.7100162336,143069.3242436736
2022,153037.80121043464,138313.79903056807,140731.6644493847,149299.40362147996,185000,152813.42027335905,100,151844.6448193773,143116.50333236007
